0,
8879,
16709,
22563,
25749,
25890,
22971,
17335,
9649,
823,
-8100,
-16066,
-22132,
-25582,
-26006,
-23356,
-17944,
-10410,
-1645,
7313,
15407,
21680,
25390,
26097,
23718,
18535,
11161,
2466,
-6519,
-14734,
-21207,
-25172,
-26161,
-24057,
-19108,
-11900,
-3285,
5718,
14045,
20712,
24930,
26200,
24372,
19663,
12628,
4100,
-4911,
-13343,
-20197,
-24663,
-26213,
-24663,
-20197,
-13343,
-4911,
4100,
12628,
19663,
24372,
26200,
24930,
20712,
14045,
5718,
-3285,
-11900,
-19108,
-24057,
-26161,
-25172,
-21207,
-14734,
-6519,
2466,
11161,
18535,
23718,
26097,
25390,
21680,
15407,
7313,
-1645,
-10410,
-17944,
-23356,
-26006,
-25582,
-22132,
-16066,
-8100,
823,
9649,
17335,
22971,
25890,
25749,
22563,
16709,
8879,
0,
-8879,
-16709,
-22563,
-25749,
-25890,
-22971,
-17335,
-9649,
-823,
8100,
16066,
22132,
25582,
26006,
23356,
17944,
10410,
1645,
-7313,
-15407,
-21680,
-25390,
-26097,
-23718,
-18535,
-11161,
-2466,
6519,
14734,
21207,
25172,
26161,
24057,
19108,
11900,
3285,
-5718,
-14045,
-20712,
-24930,
-26200,
-24372,
-19663,
-12628,
-4100,
4911,
13343,
20197,
24663,
26213,
24663,
20197,
13343,
4911,
-4100,
-12628,
-19663,
-24372,
-26200,
-24930,
-20712,
-14045,
-5718,
3285,
11900,
19108,
24057,
26161,
25172,
21207,
14734,
6519,
-2466,
-11161,
-18535,
-23718,
-26097,
-25390,
-21680,
-15407,
-7313,
1645,
10410,
17944,
23356,
26006,
25582,
22132,
16066,
8100,
-823,
-9649,
-17335,
-22971,
-25890,
-25749,
-22563,
-16709,
-8879,
0,
8879,
16709,
22563,
25749,
25890,
22971,
17335,
9649,
823,
-8100,
-16066,
-22132,
-25582,
-26006,
-23356,
-17944,
-10410,
-1645,
7313,
15407,
21680,
25390,
26097,
23718,
18535,
11161,
2466,
-6519,
-14734,
-21207,
-25172,
-26161,
-24057,
-19108,
-11900,
-3285,
5718,
14045,
20712,
24930,
26200,
24372,
19663,
12628,
4100,
-4911,
-13343,
-20197,
-24663,
-26213,
-24663,
-20197,
-13343,
-4911,
4100,
12628,
19663,
24372,
26200,
24930,
20712,
14045,
5718,
-3285,
-11900,
-19108,
-24057,
-26161,
-25172,
-21207,
-14734,
-6519,
2466,
11161,
18535,
23718,
26097,
25390,
21680,
15407,
7313,
-1645,
-10410,
-17944,
-23356,
-26006,
-25582,
-22132,
-16066,
-8100,
823,
9649,
17335,
22971,
25890,
25749,
22563,
16709,
8879,
0,
-8879,
-16709,
-22563,
-25749,
-25890,
-22971,
-17335,
-9649,
-823,
8100,
16066,
22132,
25582,
26006,
23356,
17944,
10410,
1645,
-7313,
-15407,
-21680,
-25390,
-26097,
-23718,
-18535,
-11161,
